Date,Time (SGT),Li2CO3 Technical Grade Min,Li2CO3 Technical Grade Max,Li2CO3 Technical Grade Avg,Li2CO3 Technical Grade Range,Li2CO3 Battery Grade Min,Li2CO3 Battery Grade Max,Li2CO3 Battery Grade Avg,Li2CO3 Battery Grade Range,LiOH Industrial Grade Min,LiOH Industrial Grade Max,LiOH Industrial Grade Avg,LiOH Industrial Grade Range,LiOH Battery Grade (Coarse) Min,LiOH Battery Grade (Coarse) Max,LiOH Battery Grade (Coarse) Avg,LiOH Battery Grade (Coarse) Range,LiOH Battery Grade (CIF CJK) Min,LiOH Battery Grade (CIF CJK) Max,LiOH Battery Grade (CIF CJK) Avg,LiOH Battery Grade (CIF CJK) Range,LiOH Battery Grade (Micro) Min,LiOH Battery Grade (Micro) Max,LiOH Battery Grade (Micro) Avg,LiOH Battery Grade (Micro) Range,LiOH Battery Grade (SMM Index) Min,LiOH Battery Grade (SMM Index) Max,LiOH Battery Grade (SMM Index) Avg,LiOH Battery Grade (SMM Index) Range,6s pCAM Mono NEV Min,6s pCAM Mono NEV Max,6s pCAM Mono NEV Avg,6s pCAM Mono NEV Range,6s pCAM Poly CE Min,6s pCAM Poly CE Max,6s pCAM Poly CE Avg,6s pCAM Poly CE Range,6s Cathode Mono NEV Min,6s Cathode Mono NEV Max,6s Cathode Mono NEV Avg,6s Cathode Mono NEV Range,6s Cathode Poly CE Min,6s Cathode Poly CE Max,6s Cathode Poly CE Avg,6s Cathode Poly CE Range,6s Prismatic Cell Min,6s Prismatic Cell Max,6s Prismatic Cell Avg,6s Prismatic Cell Range,6s Prismatic Pack Min,6s Prismatic Pack Max,6s Prismatic Pack Avg,6s Prismatic Pack Range,6s Battery Pack Min,6s Battery Pack Max,6s Battery Pack Avg,6s Battery Pack Range,8s pCAM Poly NEV Min,8s pCAM Poly NEV Max,8s pCAM Poly NEV Avg,8s pCAM Poly NEV Range,8s pCAM Poly CE Min,8s pCAM Poly CE Max,8s pCAM Poly CE Avg,8s pCAM Poly CE Range,8s Cathode Poly NEV Min,8s Cathode Poly NEV Max,8s Cathode Poly NEV Avg,8s Cathode Poly NEV Range,8s Cathode Poly CE Min,8s Cathode Poly CE Max,8s Cathode Poly CE Avg,8s Cathode Poly CE Range,8s Battery Cell Min,8s Battery Cell Max,8s Battery Cell Avg,8s Battery Cell Range,8s Battery Pack Min,8s Battery Pack Max,8s Battery Pack Avg,8s Battery Pack Range,5s pCAM Mono NEV Min,5s pCAM Mono NEV Max,5s pCAM Mono NEV Avg,5s pCAM Mono NEV Range,5s pCAM Poly CE Min,5s pCAM Poly CE Max,5s pCAM Poly CE Avg,5s pCAM Poly CE Range,5s Cathode Mono NEV Min,5s Cathode Mono NEV Max,5s Cathode Mono NEV Avg,5s Cathode Mono NEV Range,5s Cathode Poly CE Min,5s Cathode Poly CE Max,5s Cathode Poly CE Avg,5s Cathode Poly CE Range,Ni Sulphate Min,Ni Sulphate Max,Ni Sulphate Avg,Ni Sulphate Range,Co Sulphate Min,Co Sulphate Max,Co Sulphate Avg,Co Sulphate Range,Mn Sulphate Min,Mn Sulphate Max,Mn Sulphate Avg,Mn Sulphate Range
2025-05-02,11:29,7972.57,8093.92,8033.25,121.35,8045.38,8445.83,8245.61,400.45,7159.54,7790.55,7475.05,631.01,8017.47,8391.23,8204.35,373.76,,,,,8512.57,9144.8,8828.69,632.23,8225.34,8225.34,8225.34,0.0,8772.87,8925.76,8849.32,152.89,8652.12,8801.38,8726.75,149.26,14546.0,15498.59,15022.3,952.59,13061.92,14374.9,13718.41,1312.98,0.057,0.063,0.06,0.01,0.076,0.084,0.08,0.01,2827.41,3094.38,2960.9,266.97,10967.45,11085.15,11026.3,117.7,10785.42,10951.67,10868.55,166.25,17502.05,18060.25,17781.15,558.2,15851.71,16385.64,16118.68,533.93,0.07,0.08,0.08,0.01,2827.41,3155.05,2991.23,327.64,9139.94,9595.0,9367.47,455.06,9061.67,9358.98,9210.33,297.31,13944.72,14502.93,14223.83,558.21,12551.04,12951.49,12751.26,400.45,,,,,,,,,,,,
2025-05-03,11:14,7972.57,8093.92,8033.25,121.35,8045.38,8445.83,8245.61,400.45,7159.54,7790.55,7475.05,631.01,8017.47,8391.23,8204.35,373.76,,,,,8512.57,9144.8,8828.69,632.23,8225.34,8225.34,8225.34,0.0,8772.87,8925.76,8849.32,152.89,8652.12,8801.38,8726.75,149.26,14546.0,15498.59,15022.3,952.59,13061.92,14374.9,13718.41,1312.98,0.057,0.063,0.06,0.01,0.076,0.084,0.08,0.01,2827.41,3094.38,2960.9,266.97,10967.45,11085.15,11026.3,117.7,10785.42,10951.67,10868.55,166.25,17502.05,18060.25,17781.15,558.2,15851.71,16385.64,16118.68,533.93,0.07,0.08,0.08,0.01,2827.41,3155.05,2991.23,327.64,9139.94,9595.0,9367.47,455.06,9061.67,9358.98,9210.33,297.31,13944.72,14502.93,14223.83,558.21,12551.04,12951.49,12751.26,400.45,,,,,,,,,,,,
2025-05-04,11:34,7972.57,8093.92,8033.25,121.35,8045.38,8445.83,8245.61,400.45,7159.54,7790.55,7475.05,631.01,8017.47,8391.23,8204.35,373.76,,,,,8512.57,9144.8,8828.69,632.23,8225.34,8225.34,8225.34,0.0,8772.87,8925.76,8849.32,152.89,8652.12,8801.38,8726.75,149.26,14546.0,15498.59,15022.3,952.59,13061.92,14374.9,13718.41,1312.98,0.057,0.063,0.06,0.01,0.076,0.084,0.08,0.01,2827.41,3094.38,2960.9,266.97,10967.45,11085.15,11026.3,117.7,10785.42,10951.67,10868.55,166.25,17502.05,18060.25,17781.15,558.2,15851.71,16385.64,16118.68,533.93,0.07,0.08,0.08,0.01,2827.41,3155.05,2991.23,327.64,9139.94,9595.0,9367.47,455.06,9061.67,9358.98,9210.33,297.31,13944.72,14502.93,14223.83,558.21,12551.04,12951.49,12751.26,400.45,,,,,,,,,,,,
2025-05-05,11:31,7972.57,8093.92,8033.25,121.35,8045.38,8445.83,8245.61,400.45,7159.54,7790.55,7475.05,631.01,8017.47,8391.23,8204.35,373.76,,,,,8512.57,9144.8,8828.69,632.23,8225.34,8225.34,8225.34,0.0,8772.87,8925.76,8849.32,152.89,8652.12,8801.38,8726.75,149.26,14546.0,15498.59,15022.3,952.59,13061.92,14374.9,13718.41,1312.98,0.057,0.063,0.06,0.01,0.076,0.084,0.08,0.01,2827.41,3094.38,2960.9,266.97,10967.45,11085.15,11026.3,117.7,10785.42,10951.67,10868.55,166.25,17502.05,18060.25,17781.15,558.2,15851.71,16385.64,16118.68,533.93,0.07,0.08,0.08,0.01,2827.41,3155.05,2991.23,327.64,9139.94,9595.0,9367.47,455.06,9061.67,9358.98,9210.33,297.31,13944.72,14502.93,14223.83,558.21,12551.04,12951.49,12751.26,400.45,,,,,,,,,,,,
2025-05-06,11:28,7917.95,8039.95,7978.95,122.0,8015.55,8357.16,8186.35,341.61,7167.63,7802.05,7484.84,634.42,8036.29,8399.86,8218.07,363.57,,,,,8534.06,9157.49,8845.78,623.43,8241.86,8241.86,8241.86,0.0,8821.99,8975.71,8898.85,153.72,8700.59,8850.66,8775.62,150.07,14546.0,15498.59,15022.3,952.59,13061.92,14374.9,13718.41,1312.98,0.057,0.063,0.06,0.01,0.076,0.084,0.08,0.01,2827.41,3094.38,2960.9,266.97,11029.01,11147.35,11088.18,118.34,10846.0,11013.15,10929.57,167.15,17502.05,18060.25,17781.15,558.2,15851.71,16385.64,16118.68,533.93,0.07,0.08,0.08,0.01,2827.41,3155.05,2991.23,327.64,9191.04,9648.55,9419.8,457.51,9112.35,9411.26,9261.8,298.91,13944.72,14502.93,14223.83,558.21,12551.04,12951.49,12751.26,400.45,,,,,,,,,,,,
2025-05-07,11:30,7887.63,8009.92,7948.78,122.29,7979.35,8321.76,8150.55,342.41,7147.79,7783.69,7465.74,635.9,8030.71,8370.67,8200.69,339.96,,,,,8517.42,9142.32,8829.87,624.9,8225.03,8225.03,8225.03,0.0,8821.99,8975.71,8898.85,153.72,8700.59,8850.66,8775.62,150.07,14614.65,15572.37,15093.51,957.72,13123.79,14443.85,13783.82,1320.06,0.057,0.063,0.06,0.01,0.076,0.084,0.08,0.01,2842.65,3111.06,2976.86,268.41,11029.01,11147.35,11088.18,118.34,10846.0,11013.15,10929.57,167.15,17586.63,18147.84,17867.23,561.21,15927.4,16464.21,16195.8,536.81,0.07,0.08,0.08,0.01,2842.65,3172.06,3007.36,329.41,9191.04,9648.55,9419.8,457.51,9112.35,9411.26,9261.8,298.91,13995.49,14556.7,14276.1,561.21,12618.7,13021.3,12820.0,402.6,,,,,,,,,,,,
2025-05-08,11:31,7694.0,7815.93,7754.96,121.93,7742.77,8169.54,7956.15,426.77,7066.04,7675.71,7370.87,609.67,7934.2,8273.18,8103.69,338.98,,,,,8419.5,9042.58,8731.04,623.08,8130.15,8130.15,8130.15,0.0,8847.6,9001.68,8924.64,154.08,8728.37,8873.89,8801.13,145.52,14642.87,15602.84,15122.85,959.97,13148.5,14471.67,13810.08,1323.17,0.057,0.063,0.06,0.01,0.076,0.084,0.08,0.01,2849.33,3118.37,2983.85,269.04,11065.92,11179.65,11122.79,113.73,10883.71,11043.91,10963.81,160.2,17624.27,18186.8,17905.54,562.53,15961.15,16499.22,16230.18,538.07,0.07,0.08,0.08,0.01,2849.33,3179.51,3014.42,330.18,9216.3,9674.89,9445.59,458.59,9137.43,9437.03,9287.23,299.6,14012.47,14575.0,14293.74,562.53,12648.34,13051.89,12850.12,403.55,,,,,,,,,,,,
2025-05-09,11:30,7689.76,7811.62,7750.69,121.86,7738.5,8165.04,7951.77,426.54,7043.87,7653.2,7348.53,609.33,7911.55,8250.34,8080.95,338.79,,,,,8408.77,9007.13,8707.95,598.36,8111.54,8111.54,8111.54,0.0,8814.58,8968.13,8891.36,153.55,8694.54,8842.0,8768.27,147.46,14575.91,15533.09,15054.5,957.18,13085.89,14405.21,13745.55,1319.32,0.057,0.063,0.06,0.01,0.076,0.084,0.08,0.01,2841.05,3109.3,2975.17,268.25,11024.02,11137.35,11080.68,113.33,10842.44,11002.08,10922.26,159.64,17548.65,18109.54,17829.1,560.89,15890.36,16426.86,16158.61,536.5,0.07,0.08,0.08,0.01,2841.05,3170.27,3005.66,329.22,9178.35,9635.35,9406.85,457.0,9099.75,9398.32,9249.04,298.57,13929.06,14489.95,14209.5,560.89,12611.57,13013.95,12812.76,402.38,,,,,,,,,,,,
2025-05-10,11:14,7689.76,7811.62,7750.69,121.86,7738.5,8165.04,7951.77,426.54,7043.87,7653.2,7348.53,609.33,7911.55,8250.34,8080.95,338.79,,,,,8408.77,9007.13,8707.95,598.36,8111.54,8111.54,8111.54,0.0,8814.58,8968.13,8891.36,153.55,8694.54,8842.0,8768.27,147.46,14563.01,15519.66,15041.33,956.65,13073.81,14392.4,13733.1,1318.59,0.057,0.063,0.06,0.01,0.077,0.084,0.08,0.01,2839.48,3107.59,2973.54,268.11,11024.02,11137.35,11080.68,113.33,10842.44,11002.08,10922.26,159.64,17534.11,18094.69,17814.4,560.58,15876.73,16412.94,16144.83,536.21,0.07,0.08,0.08,0.01,2839.48,3168.52,3004.0,329.04,9178.35,9635.35,9406.85,457.0,9099.75,9398.32,9249.04,298.57,13921.38,14481.97,14201.68,560.59,12604.62,13006.78,12805.7,402.16,,,,,,,,,,,,
2025-05-11,11:32,7689.76,7811.62,7750.69,121.86,7738.5,8165.04,7951.77,426.54,7043.87,7653.2,7348.53,609.33,7911.55,8250.34,8080.95,338.79,,,,,8408.77,9007.13,8707.95,598.36,8111.54,8111.54,8111.54,0.0,8814.58,8968.13,8891.36,153.55,8694.54,8842.0,8768.27,147.46,14563.01,15519.66,15041.33,956.65,13073.81,14392.4,13733.1,1318.59,0.057,0.063,0.06,0.01,0.077,0.084,0.08,0.01,2839.48,3107.59,2973.54,268.11,11024.02,11137.35,11080.68,113.33,10842.44,11002.08,10922.26,159.64,17534.11,18094.69,17814.4,560.58,15876.73,16412.94,16144.83,536.21,0.07,0.08,0.08,0.01,2839.48,3168.52,3004.0,329.04,9178.35,9635.35,9406.85,457.0,9099.75,9398.32,9249.04,298.57,13921.38,14481.97,14201.68,560.59,12604.62,13006.78,12805.7,402.16,,,,,,,,,,,,
2025-05-12,11:33,7625.35,7747.45,7686.4,122.1,7692.51,8083.24,7887.87,390.73,7030.71,7641.22,7335.97,610.51,7900.08,8239.53,8069.81,339.45,,,,,8398.26,8997.79,8698.03,599.53,8099.72,8099.72,8099.72,0.0,8830.51,8984.36,8907.43,153.85,8709.63,8858.59,8784.11,148.96,14563.01,15519.66,15041.33,956.65,13073.81,14392.4,13733.1,1318.59,0.057,0.063,0.06,0.01,0.077,0.084,0.08,0.01,2839.48,3107.59,2973.54,268.11,11045.46,11159.02,11102.24,113.56,10863.53,11023.48,10943.51,159.95,17534.11,18094.69,17814.4,560.58,15876.73,16412.94,16144.83,536.21,0.07,0.08,0.08,0.01,2839.48,3168.52,3004.0,329.04,9194.99,9652.88,9423.93,457.89,9116.23,9415.38,9265.81,299.15,13921.38,14481.97,14201.68,560.59,12604.62,13006.78,12805.7,402.16,,,,,,,,,,,,
2025-05-13,11:32,7649.63,7772.12,7710.87,122.49,7765.99,8059.97,7912.98,293.98,7040.84,7653.3,7347.07,612.46,7912.98,8253.51,8083.25,340.53,,,,,8412.75,9014.19,8713.47,601.44,8117.18,8117.18,8117.18,0.0,8830.51,8984.36,8907.43,153.85,8709.63,8858.59,8784.11,148.96,14584.02,15542.53,15063.27,958.51,13091.91,14413.07,13752.49,1321.16,0.057,0.063,0.06,0.01,0.077,0.084,0.08,0.01,2845.01,3113.63,2979.32,268.62,11045.46,11159.02,11102.24,113.56,10863.53,11023.48,10943.51,159.95,17560.89,18122.57,17841.73,561.68,15900.29,16437.54,16168.92,537.25,0.07,0.08,0.08,0.01,2845.01,3174.69,3009.85,329.68,9194.99,9652.88,9423.93,457.89,9116.23,9415.38,9265.81,299.15,13927.71,14489.39,14208.55,561.68,12629.14,13032.08,12830.61,402.94,,,,,,,,,,,,
2025-05-14,11:31,7662.94,7785.44,7724.19,122.5,7791.57,8061.09,7926.33,269.52,7035.69,7648.23,7341.96,612.54,7907.95,8248.53,8078.24,340.58,,,,,8407.79,9009.31,8708.55,601.52,8113.03,8113.03,8113.03,0.0,8859.85,9014.21,8937.03,154.36,8737.95,8888.64,8813.3,150.69,14627.57,15589.27,15108.42,961.7,13130.51,14456.06,13793.28,1325.55,0.057,0.063,0.06,0.01,0.077,0.084,0.08,0.01,2854.06,3123.55,2988.8,269.49,11082.16,11196.09,11139.13,113.93,10899.62,11060.11,10979.87,160.49,17613.11,18176.65,17894.88,563.54,15946.99,16486.03,16216.51,539.04,0.07,0.08,0.08,0.01,2854.06,3184.79,3019.43,330.73,9225.54,9684.95,9455.24,459.41,9146.52,9446.67,9296.59,300.15,13975.21,14538.75,14256.98,563.54,12732.36,13112.13,12922.25,379.77,,,,,,,,,,,,
2025-05-15,11:30,7669.88,7792.3,7731.09,122.42,7810.67,8055.51,7933.09,244.84,7006.34,7642.94,7324.64,636.6,7878.0,8242.82,8060.41,364.82,,,,,8389.73,8990.84,8690.28,601.11,8095.67,8095.67,8095.67,0.0,8859.85,9014.21,8937.03,154.36,8737.95,8888.64,8813.3,150.69,14627.57,15589.27,15108.42,961.7,13130.51,14456.06,13793.28,1325.55,0.057,0.063,0.06,0.01,0.077,0.084,0.08,0.01,2854.46,3123.98,2989.22,269.52,11082.16,11196.09,11139.13,113.93,10899.62,11060.11,10979.87,160.49,17613.11,18176.65,17894.88,563.54,15946.99,16486.03,16216.51,539.04,0.07,0.08,0.08,0.01,2854.46,3185.23,3019.85,330.77,9225.54,9684.95,9455.24,459.41,9146.52,9446.67,9296.59,300.15,13975.21,14538.75,14256.98,563.54,12732.36,13112.13,12922.25,379.77,,,,,,,,,,,,
2025-05-16,11:32,7639.49,7762.02,7700.75,122.53,7768.14,8037.7,7902.92,269.56,7006.34,7642.94,7324.64,636.6,7878.0,8242.82,8060.41,364.82,,,,,8389.73,8990.84,8690.28,601.11,8085.0,8085.0,8085.0,0.0,8830.46,8984.71,8907.59,154.25,8707.42,8860.45,8783.94,153.03,14595.42,15556.45,15075.93,961.03,13099.39,14424.02,13761.71,1324.63,0.057,0.063,0.06,0.01,0.077,0.084,0.08,0.01,2852.48,3121.82,2987.15,269.34,11043.89,11157.74,11100.82,113.85,10861.48,11021.85,10941.67,160.37,17575.22,18138.37,17856.8,563.15,15910.25,16448.92,16179.59,538.67,0.07,0.08,0.08,0.01,2852.48,3183.03,3017.76,330.55,9195.9,9654.99,9425.44,459.09,9116.93,9416.87,9266.9,299.94,13949.63,14512.78,14231.2,563.15,12723.55,13103.06,12913.31,379.51,,,,,,,,,,,,
2025-05-17,11:27,7639.49,7762.02,7700.75,122.53,7768.14,8037.7,7902.92,269.56,6987.65,7624.79,7306.22,637.14,7866.16,8231.29,8048.73,365.13,,,,,8378.32,8979.93,8679.12,601.61,8085.0,8085.0,8085.0,0.0,8837.8,8992.18,8914.99,154.38,8714.66,8867.81,8791.24,153.15,14603.87,15565.69,15084.78,961.82,13105.37,14436.0,13770.69,1330.63,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2854.85,3124.41,2989.63,269.56,11054.29,11165.79,11110.04,111.5,10871.73,11029.78,10950.75,158.05,17586.15,18149.77,17867.96,563.62,15919.79,16458.91,16189.35,539.12,0.07,0.08,0.08,0.01,2854.85,3185.67,3020.26,330.82,9204.76,9661.78,9433.27,457.02,9124.51,9424.69,9274.6,300.18,13952.64,14516.26,14234.45,563.62,12734.12,13113.95,12924.03,379.83,,,,,,,,,,,,
2025-05-18,10:20,7639.49,7762.02,7700.75,122.53,7768.14,8037.7,7902.92,269.56,6987.65,7624.79,7306.22,637.14,7866.16,8231.29,8048.73,365.13,,,,,8378.32,8979.93,8679.12,601.61,8085.0,8085.0,8085.0,0.0,8837.8,8992.18,8914.99,154.38,8714.66,8867.81,8791.24,153.15,14603.87,15565.69,15084.78,961.82,13105.37,14436.0,13770.69,1330.63,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2854.85,3124.41,2989.63,269.56,11054.29,11165.79,11110.04,111.5,10871.73,11029.78,10950.75,158.05,17586.15,18149.77,17867.96,563.62,15919.79,16458.91,16189.35,539.12,0.07,0.08,0.08,0.01,2854.85,3185.67,3020.26,330.82,9204.76,9661.78,9433.27,457.02,9124.51,9424.69,9274.6,300.18,13952.64,14516.26,14234.45,563.62,12734.12,13113.95,12924.03,379.83,,,,,,,,,,,,
2025-05-19,10:18,7639.49,7762.02,7700.75,122.53,7768.14,8037.7,7902.92,269.56,6987.65,7624.79,7306.22,637.14,7866.16,8231.29,8048.73,365.13,,,,,8378.32,8979.93,8679.12,601.61,8085.0,8085.0,8085.0,0.0,8837.8,8992.18,8914.99,154.38,8714.66,8867.81,8791.24,153.15,14603.87,15565.69,15084.78,961.82,13105.37,14436.0,13770.69,1330.63,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2854.85,3124.41,2989.63,269.56,11054.29,11165.79,11110.04,111.5,10871.73,11029.78,10950.75,158.05,17586.15,18149.77,17867.96,563.62,15919.79,16458.91,16189.35,539.12,0.07,0.08,0.08,0.01,2854.85,3185.67,3020.26,330.82,9204.76,9661.78,9433.27,457.02,9124.51,9424.69,9274.6,300.18,13952.64,14516.26,14234.45,563.62,12734.12,13113.95,12924.03,379.83,,,,,,,,,,,,
2025-05-20,18:52,7475.98,7598.34,7537.16,122.36,7537.16,7940.94,7739.05,403.78,6929.05,7565.3,7247.18,636.25,7806.35,8170.97,7988.66,364.62,,,,,8317.8,8918.57,8618.18,600.77,8024.26,8024.26,8024.26,0.0,8819.46,8978.52,8898.99,159.06,8697.71,8853.11,8775.41,155.4,14567.77,15528.27,15048.02,960.5,13078.69,14400.14,13739.41,1321.45,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2850.91,3120.09,2985.5,269.18,11031.66,11147.9,11089.78,116.24,10849.35,11012.09,10930.72,162.74,17547.15,18109.99,17828.57,562.84,15890.44,16421.47,16155.95,531.03,0.07,0.08,0.08,0.01,2850.91,3181.27,3016.09,330.36,9178.57,9647.2,9412.89,468.63,9098.43,9410.44,9254.44,312.01,13892.97,14455.81,14174.39,562.84,12722.63,13089.7,12906.17,367.07,,,,,,,,,,,,
2025-05-21,10:08,7475.98,7598.34,7537.16,122.36,7537.16,7940.94,7739.05,403.78,6929.05,7565.3,7247.18,636.25,7806.35,8170.97,7988.66,364.62,,,,,8317.8,8918.57,8618.18,600.77,8024.26,8024.26,8024.26,0.0,8819.46,8978.52,8898.99,159.06,8697.71,8853.11,8775.41,155.4,14567.77,15528.27,15048.02,960.5,13078.69,14400.14,13739.41,1321.45,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2850.91,3120.09,2985.5,269.18,11031.66,11147.9,11089.78,116.24,10849.35,11012.09,10930.72,162.74,17547.15,18109.99,17828.57,562.84,15890.44,16421.47,16155.95,531.03,0.07,0.08,0.08,0.01,2850.91,3181.27,3016.09,330.36,9178.57,9647.2,9412.89,468.63,9098.43,9410.44,9254.44,312.01,13892.97,14455.81,14174.39,562.84,12722.63,13089.7,12906.17,367.07,,,,,,,,,,,,
2025-05-22,10:08,7455.57,7577.89,7516.73,122.32,7498.38,7926.51,7712.45,428.13,6902.67,7538.75,7220.71,636.08,7779.72,8144.24,7961.98,364.52,,,,,8291.03,8891.64,8591.33,600.61,8000.76,8000.76,8000.76,0.0,8807.23,8971.15,8889.19,163.92,8685.52,8845.77,8765.64,160.25,14558.85,15519.08,15038.96,960.23,13075.07,14391.26,13733.17,1316.19,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2850.12,3119.23,2984.67,269.11,11016.38,11139.93,11078.15,123.55,10834.12,11004.15,10919.14,170.03,17537.4,18100.09,17818.75,562.69,15881.16,16412.04,16146.6,530.88,0.07,0.08,0.08,0.01,2850.12,3180.39,3015.25,330.27,9157.69,9638.42,9398.05,480.73,9077.57,9401.72,9239.64,324.15,13881.79,14439.58,14160.69,557.79,12719.11,13086.08,12902.6,366.97,,,,,,,,,,,,
2025-05-23,10:08,7472.09,7594.69,7533.39,122.6,7527.26,7931.82,7729.54,404.56,6899.58,7537.07,7218.32,637.49,7766.32,8156.17,7961.24,389.85,,,,,8291.02,8892.96,8591.99,601.94,7999.74,7999.74,7999.74,0.0,8818.17,8989.8,8903.99,171.63,8696.19,8864.15,8780.17,167.96,14583.76,15546.12,15064.94,962.36,13104.05,14415.81,13759.93,1311.76,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2856.44,3126.14,2991.29,269.7,11032.22,11163.39,11097.81,131.17,10849.55,11027.31,10938.43,177.76,17568.92,18132.85,17850.89,563.93,15909.0,16441.06,16175.03,532.06,0.07,0.08,0.08,0.01,2856.44,3187.44,3021.94,331.0,9165.73,9657.33,9411.53,491.6,9085.43,9420.11,9252.77,334.68,13907.66,14471.59,14189.62,563.93,12747.31,13115.09,12931.2,367.78,,,,,,,,,,,,
2025-05-24,10:03,7466.4,7588.91,7527.65,122.51,7546.03,7901.28,7723.66,355.25,6867.38,7504.38,7185.88,637.0,7733.46,8123.01,7928.23,389.55,,,,,8257.76,8859.24,8558.5,601.48,7967.55,7967.55,7967.55,0.0,8809.01,8985.41,8897.21,176.4,8687.12,8859.85,8773.48,172.73,14566.53,15528.16,15047.35,961.63,13094.08,14399.93,13747.0,1305.85,0.057,0.063,0.06,0.01,0.077,0.084,0.081,0.01,2854.26,3123.76,2989.01,269.5,11021.37,11157.34,11089.36,135.97,10838.84,11021.37,10930.11,182.53,17548.19,18111.7,17829.95,563.51,15889.54,16421.19,16155.36,531.65,0.07,0.08,0.08,0.01,2854.26,3185.01,3019.64,330.75,9156.3,9652.43,9404.36,496.13,9076.06,9415.39,9245.72,339.33,13897.07,14460.57,14178.82,563.5,12743.73,13098.98,12921.35,355.25,,,,,,,,,,,,
2025-05-25,10:22,7466.4,7588.91,7527.65,122.51,7546.03,7901.28,7723.66,355.25,6867.38,7504.38,7185.88,637.0,7733.46,8123.01,7928.23,389.55,,,,,8257.76,8859.24,8558.5,601.48,7967.55,7967.55,7967.55,0.0,8809.01,8985.41,8897.21,176.4,8687.12,8859.85,8773.48,172.73,14566.53,15528.16,15047.35,961.63,13094.08,14399.93,13747.0,1305.85,0.057,0.063,0.06,0.01,0.077,0.084,0.081,0.01,2854.26,3123.76,2989.01,269.5,11021.37,11157.34,11089.36,135.97,10838.84,11021.37,10930.11,182.53,17548.19,18111.7,17829.95,563.51,15889.54,16421.19,16155.36,531.65,0.07,0.08,0.08,0.01,2854.26,3185.01,3019.64,330.75,9156.3,9652.43,9404.36,496.13,9076.06,9415.39,9245.72,339.33,13897.07,14460.57,14178.82,563.5,12743.73,13098.98,12921.35,355.25,,,,,,,,,,,,
2025-05-26,10:17,7431.54,7554.58,7493.06,123.04,7493.06,7886.78,7689.92,393.72,6867.38,7504.38,7185.88,637.0,7733.46,8123.01,7928.23,389.55,,,,,8257.76,8859.24,8558.5,601.48,7967.55,7967.55,7967.55,0.0,8809.01,8985.41,8897.21,176.4,8687.12,8859.85,8773.48,172.73,14566.53,15528.16,15047.35,961.63,13094.08,14399.93,13747.0,1305.85,0.057,0.063,0.06,0.01,0.077,0.084,0.081,0.01,2854.26,3123.76,2989.01,269.5,11021.37,11157.34,11089.36,135.97,10838.84,11021.37,10930.11,182.53,17548.19,18111.7,17829.95,563.51,15889.54,16421.19,16155.36,531.65,0.07,0.08,0.08,0.01,2854.26,3185.01,3019.64,330.75,9156.3,9652.43,9404.36,496.13,9076.06,9415.39,9245.72,339.33,13897.07,14460.57,14178.82,563.5,12743.73,13098.98,12921.35,355.25,,,,,,,,,,,,
2025-05-27,10:07,7431.54,7554.58,7493.06,123.04,7493.06,7886.78,7689.92,393.72,6865.56,7505.36,7185.46,639.8,7735.44,8116.86,7926.15,381.42,,,,,8262.05,8856.32,8559.19,594.27,7970.45,7970.45,7970.45,0.0,8847.71,9019.97,8933.84,172.26,8725.29,8893.85,8809.57,168.56,14620.69,15586.54,15103.61,965.85,13151.61,14455.82,13803.71,1304.21,0.057,0.063,0.06,0.01,0.077,0.084,0.081,0.01,2866.8,3125.18,2995.99,258.38,11069.79,11198.98,11134.39,129.19,10886.46,11062.41,10974.44,175.95,17614.22,18180.2,17897.21,565.98,15947.04,16485.95,16216.5,538.91,0.07,0.08,0.08,0.01,2866.8,3186.7,3026.75,319.9,9194.07,9684.99,9439.53,490.92,9113.48,9446.91,9280.19,333.43,13939.67,14517.95,14228.81,578.28,12799.71,13156.53,12978.12,356.82,,,,,,,,,,,,
2025-05-28,10:09,7360.81,7483.69,7422.25,122.88,7471.4,7766.33,7618.87,294.93,6832.4,7471.4,7151.9,639.0,7701.2,8082.14,7891.67,380.94,,,,,8227.15,8820.68,8523.91,593.53,7935.79,7935.79,7935.79,0.0,8828.05,9000.09,8914.07,172.04,8705.78,8874.13,8789.96,168.35,14587.67,15552.32,15069.99,964.65,13135.17,14423.0,13779.09,1287.83,0.057,0.063,0.06,0.01,0.077,0.084,0.081,0.01,2863.22,3121.28,2992.25,258.06,11043.67,11172.7,11108.18,129.03,10860.57,11036.29,10948.43,175.72,17579.92,18145.19,17862.55,565.27,15912.37,16457.98,16185.17,545.61,0.07,0.08,0.08,0.01,2863.22,3182.72,3022.97,319.5,9165.37,9655.68,9410.53,490.31,9084.88,9417.9,9251.39,333.02,13900.13,14480.14,14190.14,580.01,12783.72,13140.08,12961.9,356.36,,,,,,,,,,,,
